2021-04-28 17:45:20,996 [INFO] from akka.event.slf4j.Slf4jLogger in application-akka.actor.default-dispatcher-4 - Slf4jLogger started
2021-04-28 17:45:25,036 [INFO] from com.jpro.internal.server.ViewSerializerActor in JavaFX Application Thread - appdef: AppByMain(default,com.dlsc.jfxcentral.JFXCentralApp,None,NamedClassLoader(system),false) clientinfo: ClientInfo(http://localhost:8080/,http://localhost:8080/app/default,1429.0,1232.0,false,de-de,List(de-de),,Map(Idea-45b73e1 -> 7f53a3ab-254a-4164-98ca-dc8d449d2313, Idea-45b73e0 -> f247e7af-ba2c-4c71-ab6a-a19baa06fc0b, Idea-d7aa44b5 -> 0304c245-e088-4881-b2b3-61ca9ae42b01, Idea-45b73df -> 7adfedc7-bb08-4548-82f6-da962eaf6565, Idea-d7aa44b6 -> 61b79cfb-775c-435f-b9f2-c30a257c8d0a, Idea-d7aa4877 -> df0a3985-8856-467c-aed2-9855f66d2a91, Idea-d7aa40f6 -> e11bfbe8-8c7d-4438-aeef-6c9fd65fca7a, Idea-d7aa4878 -> 79e8227e-d40e-428e-a769-81ea8b7e45b3),Map(Host -> List(localhost:8080), Cookie -> List(Idea-45b73e1=7f53a3ab-254a-4164-98ca-dc8d449d2313; Idea-45b73e0=f247e7af-ba2c-4c71-ab6a-a19baa06fc0b; Idea-45b73df=7adfedc7-bb08-4548-82f6-da962eaf6565; Idea-d7aa4878=79e8227e-d40e-428e-a769-81ea8b7e45b3; Idea-d7aa4877=df0a3985-8856-467c-aed2-9855f66d2a91; Idea-d7aa44b6=61b79cfb-775c-435f-b9f2-c30a257c8d0a; Idea-d7aa44b5=0304c245-e088-4881-b2b3-61ca9ae42b01; Idea-d7aa40f6=e11bfbe8-8c7d-4438-aeef-6c9fd65fca7a), Origin -> List(http://localhost:8080), Pragma -> List(no-cache), Upgrade -> List(websocket), Connection -> List(Upgrade), User-Agent -> List(Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Safari/605.1.15), Cache-Control -> List(no-cache), Remote-Address -> List(0:0:0:0:0:0:0:1:63506), Timeout-Access -> List(<function1>), Raw-Request-URI -> List(/app/0!default), Tls-Session-Info -> List(Session(1619624722301|SSL_NULL_WITH_NULL_NULL)), Sec-WebSocket-Key -> List(cgJVW5yGsRLqt+aTlZ+eoA==), UpgradeToWebSocket -> List(), Sec-WebSocket-Version -> List(13), Sec-WebSocket-Extensions -> List(x-webkit-deflate-frame)))out: Actor[akka://application/system/Materializers/StreamSupervisor-0/$$h-actorRefSource#-438711735]
2021-04-28 17:45:25,094 [INFO] from com.gluonhq.attach.util.Platform in JavaFX Application Thread - javafx.platform is not defined. Desktop will be assumed by default.
2021-04-28 17:45:25,098 [WARN] from com.gluonhq.attach.util.impl.DefaultServiceFactory in JavaFX Application Thread - No new instance for interface com.gluonhq.attach.display.DisplayService and class com.gluonhq.attach.display.impl.DesktopDisplayService
2021-04-28 17:45:25,640 [INFO] from com.jpro.JS in JavaFX Application Thread - received msg: new MainID: 958 userid: 1978824175
2021-04-28 17:45:29,307 [WARN] from javafx.css in JavaFX Application Thread - Caught java.lang.IllegalArgumentException: Parsed value is not an Effect' while calculating value for '-fx-effect' from rule '*.section-pane' in stylesheet file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/styles.css
2021-04-28 17:45:29,349 [WARN] from javafx.css in JavaFX Application Thread - Caught java.lang.IllegalArgumentException: Parsed value is not an Effect' while calculating value for '-fx-effect' from rule '*.section-pane' in stylesheet file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/styles.css
2021-04-28 17:45:29,404 [WARN] from javafx.css in JavaFX Application Thread - Caught java.lang.IllegalArgumentException: Parsed value is not an Effect' while calculating value for '-fx-effect' from rule '*.section-pane' in stylesheet file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/styles.css
2021-04-28 17:45:29,411 [WARN] from javafx.css in JavaFX Application Thread - Caught java.lang.IllegalArgumentException: Parsed value is not an Effect' while calculating value for '-fx-effect' from rule '*.section-pane' in stylesheet file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/styles.css
2021-04-28 17:45:29,740 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:45:29,748 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:45:29,784 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:45:29,805 [WARN] from controllers.jpro in application-akka.actor.default-dispatcher-18 - jpro.plainFile - Couldn't get resource for: 'jpro/html/null'
2021-04-28 17:45:29,848 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:45:32,100 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:45:32,101 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:45:32,106 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:45:32,108 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:45:32,179 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:45:40,361 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:45:40,412 [WARN] from com.gluonhq.attach.util.impl.DefaultServiceFactory in JavaFX Application Thread - No new instance for interface com.gluonhq.attach.browser.BrowserService and class com.gluonhq.attach.browser.impl.DesktopBrowserService
2021-04-28 17:45:57,927 [WARN] from com.gluonhq.attach.util.impl.DefaultServiceFactory in JavaFX Application Thread - No new instance for interface com.gluonhq.attach.browser.BrowserService and class com.gluonhq.attach.browser.impl.DesktopBrowserService
2021-04-28 17:46:39,750 [WARN] from com.gluonhq.attach.util.impl.DefaultServiceFactory in JavaFX Application Thread - No new instance for interface com.gluonhq.attach.browser.BrowserService and class com.gluonhq.attach.browser.impl.DesktopBrowserService
2021-04-28 17:46:47,846 [WARN] from com.gluonhq.attach.util.impl.DefaultServiceFactory in JavaFX Application Thread - No new instance for interface com.gluonhq.attach.browser.BrowserService and class com.gluonhq.attach.browser.impl.DesktopBrowserService
2021-04-28 17:47:40,343 [INFO] from akka.event.slf4j.Slf4jLogger in application-akka.actor.default-dispatcher-5 - Slf4jLogger started
2021-04-28 17:47:40,945 [INFO] from play.api.Play in Thread-0 - Application started (Prod) (no global state)
2021-04-28 17:47:41,438 [INFO] from play.core.server.AkkaHttpServer in Thread-0 - Enabling HTTP/2 on Akka HTTP server...
2021-04-28 17:47:41,439 [INFO] from play.core.server.AkkaHttpServer in Thread-0 - Listening for HTTP on /0:0:0:0:0:0:0:0:8080
2021-04-28 17:47:41,601 [INFO] from com.jpro.activity in application-akka.actor.default-dispatcher-8 - Starting the server
2021-04-28 17:47:41,602 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 -  *** Starting JPro: https://www.jpro.one/ ***
2021-04-28 17:47:41,602 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - OS: Mac OS X
2021-04-28 17:47:41,609 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - JPro: 2020.1.6
2021-04-28 17:47:41,609 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - Java version: 11.0.11
2021-04-28 17:47:41,609 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - JVM: 11.0.11 GraalVM Community
2021-04-28 17:47:41,622 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - redirected OUT / ERR
2021-04-28 17:47:41,622 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - installed SLF4JBridge
2021-04-28 17:47:41,640 [INFO] from com.jpro.internal.server.MonocleInitializer$ in application-akka.actor.default-dispatcher-8 - screen: null
2021-04-28 17:47:41,975 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - finished init!
2021-04-28 17:47:41,975 [INFO] from com.jpro.internal.server.Initializer$ in JavaFX Application Thread - JavaFX version: 15.0.1.1-jpro+0-2021-01-03-134129
2021-04-28 17:47:42,105 [INFO] from com.jpro.internal.chart.model.ChartJSONImExporter in JavaFX Application Thread - Imported chart data Wed Apr 28 17:47:41 CEST 2021
2021-04-28 17:47:42,108 [INFO] from com.jpro.internal.chart.model.DynamicDataModel in JavaFX Application Thread - Started Monitoring chart data...
2021-04-28 17:47:42,461 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-7 - application requested: 1266720829!default
2021-04-28 17:47:42,470 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-7 - Creating Application: 1266720829!default
2021-04-28 17:47:42,473 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-7 - remoteAddress 0:0:0:0:0:0:0:1
2021-04-28 17:47:42,473 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-7 - host          localhost:8080
2021-04-28 17:47:42,473 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-7 - uri           /app/1266720829!default
2021-04-28 17:47:42,653 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-10 - application requested: 0!default
2021-04-28 17:47:42,653 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-10 - Creating Application: 0!default
2021-04-28 17:47:42,653 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-10 - remoteAddress 0:0:0:0:0:0:0:1
2021-04-28 17:47:42,653 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-10 - host          localhost:8080
2021-04-28 17:47:42,654 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-10 - uri           /app/0!default
2021-04-28 17:47:43,369 [INFO] from com.jpro.internal.server.ViewSerializerActor in JavaFX Application Thread - appdef: AppByMain(default,com.dlsc.jfxcentral.JFXCentralApp,None,NamedClassLoader(system),false) clientinfo: ClientInfo(http://localhost:8080/,http://localhost:8080/app/default,1402.0,1238.0,false,de-de,List(de-de),,Map(Idea-45b73e1 -> 7f53a3ab-254a-4164-98ca-dc8d449d2313, Idea-45b73e0 -> f247e7af-ba2c-4c71-ab6a-a19baa06fc0b, Idea-d7aa44b5 -> 0304c245-e088-4881-b2b3-61ca9ae42b01, Idea-45b73df -> 7adfedc7-bb08-4548-82f6-da962eaf6565, Idea-d7aa44b6 -> 61b79cfb-775c-435f-b9f2-c30a257c8d0a, Idea-d7aa4877 -> df0a3985-8856-467c-aed2-9855f66d2a91, Idea-d7aa40f6 -> e11bfbe8-8c7d-4438-aeef-6c9fd65fca7a, Idea-d7aa4878 -> 79e8227e-d40e-428e-a769-81ea8b7e45b3),Map(Host -> List(localhost:8080), Cookie -> List(Idea-45b73e1=7f53a3ab-254a-4164-98ca-dc8d449d2313; Idea-45b73e0=f247e7af-ba2c-4c71-ab6a-a19baa06fc0b; Idea-45b73df=7adfedc7-bb08-4548-82f6-da962eaf6565; Idea-d7aa4878=79e8227e-d40e-428e-a769-81ea8b7e45b3; Idea-d7aa4877=df0a3985-8856-467c-aed2-9855f66d2a91; Idea-d7aa44b6=61b79cfb-775c-435f-b9f2-c30a257c8d0a; Idea-d7aa44b5=0304c245-e088-4881-b2b3-61ca9ae42b01; Idea-d7aa40f6=e11bfbe8-8c7d-4438-aeef-6c9fd65fca7a), Origin -> List(http://localhost:8080), Pragma -> List(no-cache), Upgrade -> List(websocket), Connection -> List(Upgrade), User-Agent -> List(Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Safari/605.1.15), Cache-Control -> List(no-cache), Remote-Address -> List(0:0:0:0:0:0:0:1:63638), Timeout-Access -> List(<function1>), Raw-Request-URI -> List(/app/0!default), Tls-Session-Info -> List(Session(1619624861461|SSL_NULL_WITH_NULL_NULL)), Sec-WebSocket-Key -> List(ylDBDRfkHZHalU55iYaqjw==), UpgradeToWebSocket -> List(), Sec-WebSocket-Version -> List(13), Sec-WebSocket-Extensions -> List(x-webkit-deflate-frame)))out: Actor[akka://application/system/Materializers/StreamSupervisor-0/$$h-actorRefSource#-1915057088]
2021-04-28 17:47:44,730 [INFO] from com.gluonhq.attach.util.Platform in JavaFX Application Thread - javafx.platform is not defined. Desktop will be assumed by default.
2021-04-28 17:47:44,734 [WARN] from com.gluonhq.attach.util.impl.DefaultServiceFactory in JavaFX Application Thread - No new instance for interface com.gluonhq.attach.orientation.OrientationService and class com.gluonhq.attach.orientation.impl.DesktopOrientationService
2021-04-28 17:47:44,735 [WARN] from com.gluonhq.attach.util.impl.DefaultServiceFactory in JavaFX Application Thread - No new instance for interface com.gluonhq.attach.audio.AudioService and class com.gluonhq.attach.audio.impl.DesktopAudioService
2021-04-28 17:47:44,759 [WARN] from com.gluonhq.attach.util.impl.DefaultServiceFactory in JavaFX Application Thread - No new instance for interface com.gluonhq.attach.display.DisplayService and class com.gluonhq.attach.display.impl.DesktopDisplayService
2021-04-28 17:47:45,106 [INFO] from com.jpro.JS in JavaFX Application Thread - received msg: new MainID: 163 userid: 716261159
2021-04-28 17:47:58,282 [WARN] from javafx.css in JavaFX Application Thread - Caught java.lang.IllegalArgumentException: Parsed value is not an Effect' while calculating value for '-fx-effect' from rule '*.section-pane' in stylesheet file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/styles.css
2021-04-28 17:47:58,321 [WARN] from javafx.css in JavaFX Application Thread - Caught java.lang.IllegalArgumentException: Parsed value is not an Effect' while calculating value for '-fx-effect' from rule '*.section-pane' in stylesheet file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/styles.css
2021-04-28 17:47:58,375 [WARN] from javafx.css in JavaFX Application Thread - Caught java.lang.IllegalArgumentException: Parsed value is not an Effect' while calculating value for '-fx-effect' from rule '*.section-pane' in stylesheet file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/styles.css
2021-04-28 17:47:58,383 [WARN] from javafx.css in JavaFX Application Thread - Caught java.lang.IllegalArgumentException: Parsed value is not an Effect' while calculating value for '-fx-effect' from rule '*.section-pane' in stylesheet file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/styles.css
2021-04-28 17:47:58,685 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:47:58,686 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:47:58,691 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:47:58,694 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:47:58,764 [WARN] from controllers.jpro in application-akka.actor.default-dispatcher-8 - jpro.plainFile - Couldn't get resource for: 'jpro/html/null'
2021-04-28 17:48:05,438 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:48:05,440 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:48:05,445 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:48:05,447 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:48:05,475 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:48:15,278 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:48:38,139 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-10 - application requested: 0!default
2021-04-28 17:48:38,139 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-10 - Creating Application: 0!default
2021-04-28 17:48:38,140 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-10 - remoteAddress 0:0:0:0:0:0:0:1
2021-04-28 17:48:38,140 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-10 - host          localhost:8080
2021-04-28 17:48:38,140 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-10 - uri           /app/0!default
2021-04-28 17:48:38,164 [INFO] from com.jpro.internal.server.ViewSerializerActor in JavaFX Application Thread - appdef: AppByMain(default,com.dlsc.jfxcentral.JFXCentralApp,None,NamedClassLoader(system),false) clientinfo: ClientInfo(http://localhost:8080/,http://localhost:8080/app/default,1350.0,1210.0,false,de-DE,List(de-DE, de, en-US, en),,Map(Idea-d7aa4c39 -> 8fa5218e-91c4-4fa4-9333-c2776997ae0f, Idea-d7aa4c38 -> b1f1db1d-da56-4a65-9122-4f19ba934dac),Map(Host -> List(localhost:8080), Cookie -> List(Idea-d7aa4c38=b1f1db1d-da56-4a65-9122-4f19ba934dac; Idea-d7aa4c39=8fa5218e-91c4-4fa4-9333-c2776997ae0f), Origin -> List(http://localhost:8080), Pragma -> List(no-cache), Upgrade -> List(websocket), Connection -> List(Upgrade), User-Agent -> List(Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36), Cache-Control -> List(no-cache), Remote-Address -> List(0:0:0:0:0:0:0:1:63674), Timeout-Access -> List(<function1>), Accept-Encoding -> List(gzip, deflate, br), Accept-Language -> List(de-DE,de;q=0.9,en-US;q=0.8,en;q=0.7), Raw-Request-URI -> List(/app/0!default), Tls-Session-Info -> List(Session(1619624861461|SSL_NULL_WITH_NULL_NULL)), Sec-WebSocket-Key -> List(4PdOFIgprdyNTgCt39qk+A==), UpgradeToWebSocket -> List(), Sec-WebSocket-Version -> List(13), Sec-WebSocket-Extensions -> List(permessage-deflate; client_max_window_bits)))out: Actor[akka://application/system/Materializers/StreamSupervisor-0/$$r-actorRefSource#-492032249]
2021-04-28 17:48:38,167 [WARN] from com.gluonhq.attach.util.impl.DefaultServiceFactory in JavaFX Application Thread - No new instance for interface com.gluonhq.attach.orientation.OrientationService and class com.gluonhq.attach.orientation.impl.DesktopOrientationService
2021-04-28 17:48:38,167 [WARN] from com.gluonhq.attach.util.impl.DefaultServiceFactory in JavaFX Application Thread - No new instance for interface com.gluonhq.attach.audio.AudioService and class com.gluonhq.attach.audio.impl.DesktopAudioService
2021-04-28 17:48:38,168 [WARN] from com.gluonhq.attach.util.impl.DefaultServiceFactory in JavaFX Application Thread - No new instance for interface com.gluonhq.attach.display.DisplayService and class com.gluonhq.attach.display.impl.DesktopDisplayService
2021-04-28 17:48:38,177 [INFO] from javafx.css in JavaFX Application Thread - Could not load @font-face font [file:/Users/lemmi/git/JFXCentral/target/classes/com/dlsc/jfxcentral/fonts/OpenSans-Regular.ttf]
2021-04-28 17:48:38,177 [INFO] from javafx.css in JavaFX Application Thread - Could not load @font-face font [file:/Users/lemmi/git/JFXCentral/target/classes/com/dlsc/jfxcentral/fonts/OpenSans-Italic.ttf]
2021-04-28 17:48:38,177 [INFO] from javafx.css in JavaFX Application Thread - Could not load @font-face font [file:/Users/lemmi/git/JFXCentral/target/classes/com/dlsc/jfxcentral/fonts/OpenSans-Bold.ttf]
2021-04-28 17:48:38,177 [INFO] from javafx.css in JavaFX Application Thread - Could not load @font-face font [file:/Users/lemmi/git/JFXCentral/target/classes/com/dlsc/jfxcentral/fonts/OpenSans-SemiBold.ttf]
2021-04-28 17:48:38,305 [INFO] from com.jpro.JS in JavaFX Application Thread - received msg: new MainID: 163 userid: 2031807877
2021-04-28 17:48:49,365 [WARN] from javafx.css in JavaFX Application Thread - Caught java.lang.IllegalArgumentException: Parsed value is not an Effect' while calculating value for '-fx-effect' from rule '*.section-pane' in stylesheet file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/styles.css
2021-04-28 17:48:49,370 [WARN] from javafx.css in JavaFX Application Thread - Caught java.lang.IllegalArgumentException: Parsed value is not an Effect' while calculating value for '-fx-effect' from rule '*.section-pane' in stylesheet file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/styles.css
2021-04-28 17:48:49,377 [WARN] from javafx.css in JavaFX Application Thread - Caught java.lang.IllegalArgumentException: Parsed value is not an Effect' while calculating value for '-fx-effect' from rule '*.section-pane' in stylesheet file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/styles.css
2021-04-28 17:48:49,380 [WARN] from javafx.css in JavaFX Application Thread - Caught java.lang.IllegalArgumentException: Parsed value is not an Effect' while calculating value for '-fx-effect' from rule '*.section-pane' in stylesheet file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/styles.css
2021-04-28 17:48:49,391 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/target/classes/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:48:49,399 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/target/classes/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:48:49,406 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/target/classes/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:48:49,476 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/target/classes/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:48:49,535 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/target/classes/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:48:49,545 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:48:49,546 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:48:49,549 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:48:49,551 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:48:57,725 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:48:57,725 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
2021-04-28 17:48:57,729 [WARN] from javafx.css in JavaFX Application Thread - Error loading image: file:/Users/lemmi/git/JFXCentral/src/main/resources/com/dlsc/jfxcentral/transparency.png
